gauge_id,tau_star_PRCP,tau_star_SRAD,tau_star_Tair,tau_star_VP,TE_star_PRCP,TE_star_SRAD,TE_star_Tair,TE_star_VP,n_sig_PRCP,n_sig_SRAD,n_sig_Tair,n_sig_VP
09306242,19.0726991419078,10.518909137577095,,20.978949222516956,0.0007227910936147168,0.0011297778554021194,,0.0009879565752810655,12.0,5.0,,4.0
09312600,22.915865705168095,10.699316787240052,14.255792771402778,4.0,0.0011701500182476911,0.0020388026481917877,0.0020268784666644855,0.0017372450966018,2.0,13.0,10.0,1.0
09352900,2.218739681191452,14.715298338232689,14.41729611049837,14.54363202936102,0.0031855727135198797,0.005530863151301418,0.00563083941509056,0.005205572761105458,4.0,30.0,30.0,30.0
09378170,6.8305432224876155,11.68806162836782,8.0,,0.0014611923506307667,0.0030112739987520312,0.0023044465340488,,7.0,23.0,1.0,
09378630,8.895138819544766,8.049668719302922,15.324919752145146,11.165330786130895,0.0012395281779041308,0.0022602665416965933,0.0021548260687081263,0.0022841109463296954,4.0,12.0,15.0,2.0
09386900,8.403232104226142,7.516565661202227,18.64072498047769,,0.0008709963260054353,0.00169444626464894,0.001427378305818371,,6.0,2.0,20.0,
09404450,10.51999358386156,13.487628553950728,22.912352176627667,,0.0009240687386607092,0.0015009221188635625,0.001419425060306239,,10.0,15.0,3.0,
09430500,8.742193251237744,5.706322649520554,,14.825755851010287,0.0010451051846946662,0.0014348814955760763,,0.0013415367395990378,6.0,6.0,,13.0
09430600,10.864549573257653,10.481222769456375,18.242512060402603,12.214123628906702,0.0007949384806771732,0.0009564715876232675,0.000993949799992837,0.0010141190084316225,7.0,11.0,3.0,5.0
09447800,8.082612631069255,7.815299183071272,27.0,,0.0004333489618879907,0.0006057356644343935,0.000545742012666,,12.0,13.0,1.0,
09480000,12.278536765040554,1.8561615723040756,,11.680306103515715,0.0010617195679701,0.0013134774135235333,,0.0013129649188750217,24.0,3.0,,21.0
09484000,5.695362881498051,14.571156142106851,19.888456826573044,28.0,0.001090652526142141,0.002152214802036549,0.002081276458073608,0.0018759403426746,6.0,16.0,19.0,1.0
09484600,11.873296275840838,11.782203624238562,15.938675229592404,11.809267628474693,0.002401893395875973,0.0032617447693595696,0.004351168045972247,0.003796867876567728,27.0,14.0,30.0,23.0
09492400,5.648242882021364,12.889270299298182,17.024961037111893,15.009301699116785,0.0008798965267513481,0.0014316980428049455,0.0012325850740675616,0.0012218578294860224,8.0,27.0,21.0,26.0
09494000,10.175424400394425,8.004929988181141,16.457044284821535,18.504271914447454,0.0011786110242686027,0.0020476663709339594,0.0022314870557131046,0.001753706545999457,14.0,9.0,28.0,4.0
09497800,8.073213860817695,14.631625354633597,16.47927155437626,,0.0012773985483383705,0.002019887684067395,0.0017928034227003003,,15.0,29.0,23.0,
09497980,8.556369111080079,14.61768838811242,11.931301418934886,,0.0011040638036632822,0.0018691334315221065,0.0016642932522914111,,15.0,21.0,16.0,
09505200,10.324144140885053,11.603993467217363,20.518427264700637,,0.0012721109088898001,0.0016611771796900415,0.001507261034731716,,13.0,8.0,12.0,
09505350,11.086625976720772,15.155295729671183,15.218726761706456,10.0,0.0014375183018268663,0.0026325666320514327,0.0025067967081303863,0.0020975377675458,17.0,17.0,29.0,1.0
09505800,12.02498274012435,13.638949971213682,17.416237042753238,26.498005210509245,0.0010105542815065224,0.001247264067483074,0.001134007481878394,0.0009471517186826887,12.0,19.0,26.0,2.0
09508300,9.475395208944569,14.289962393842071,10.914778771554785,,0.0012705218826579044,0.0024589777365186184,0.0020722322848035837,,12.0,26.0,6.0,
09510200,9.607052031522525,15.244971063176743,16.77507848307122,,0.0014507513908543635,0.002453639515088384,0.002248942706267975,,17.0,30.0,27.0,
09512280,10.791872759738272,18.107814626638707,23.405197612218036,,0.0007033350638675472,0.0011276384229160898,0.0011133353506737054,,6.0,13.0,8.0,
09513780,9.218055639386492,16.152419083534358,16.74858077001653,,0.0007309054802519207,0.001139963867277781,0.0010864035643238547,,8.0,23.0,16.0,
10023000,18.533363915126728,13.999227320513826,1.0,15.552846772553519,0.0014810367914971393,0.002406786444028598,0.0022775434155624,0.0020379647275957117,8.0,10.0,1.0,20.0
10166430,14.547813889812154,12.22233687119883,11.070369296159157,13.398400750628287,0.0019283607539614487,0.0030447383316850917,0.002788865159597121,0.002584750884538487,13.0,14.0,11.0,20.0
10172700,13.910675288420089,9.973346028082105,,,0.0013065075262647515,0.002624226509605562,,,6.0,9.0,,
10172800,17.56102303752785,15.015317842293632,13.720609618308666,11.157920490957764,0.0015472253234553627,0.003992210948548467,0.0024399607506299047,0.0022561061021875843,14.0,30.0,26.0,20.0
10173450,30.0,13.437362277779517,13.54400794556242,11.613783685055786,0.0008722464153351,0.002548362123983293,0.0019179523620294534,0.001639278363627835,1.0,28.0,29.0,3.0
10205030,16.51129427153901,15.473529094822627,7.34285128472571,5.97391442075809,0.001263576074210992,0.0022363219242995053,0.0018250919448352582,0.0020078486458703702,3.0,26.0,12.0,5.0
10234500,12.45203255265654,14.070368567173967,14.041717956035162,12.818466652892104,0.0014073234163310213,0.002649690654941018,0.0021576636449972897,0.0016000123311701638,8.0,29.0,25.0,8.0
10242000,14.191406227582059,14.64290702324425,10.436675649933967,10.44495373631869,0.0014426424555087412,0.002393734664928335,0.0022593058841483965,0.0018008133824439071,3.0,22.0,18.0,12.0
10244950,17.739080045674836,13.29099137058147,18.43395866708843,2.930161960669472,0.001188047439841997,0.0021773918340765104,0.0017098818164755765,0.0014198559678270555,10.0,23.0,14.0,3.0
10249300,23.48374419334439,18.611965166923547,2.01152754571655,1.5085507568404963,0.0009611692916393092,0.0017542295253109674,0.00157557640439605,0.0010586668040207334,6.0,8.0,3.0,2.0
10258000,10.997573047935816,11.714020761058004,3.5511468348427826,1.0,0.0008828939976376669,0.001666150340720294,0.0017043722957609145,0.0011668735976198,21.0,11.0,2.0,1.0
10258500,9.442254357608363,12.756396579571584,14.114302365341208,10.034394895215945,0.0008678430065209209,0.0014882224391955237,0.001513421242280516,0.0010485957807544733,20.0,12.0,5.0,8.0
10259000,10.305525518322447,13.9862441293575,16.44754367056521,13.471182201127807,0.0010875466441567607,0.002080358053968445,0.0018126824456276525,0.0013011377662183446,24.0,19.0,6.0,2.0
10259200,11.549391279856458,12.524341552055406,18.209103442565684,8.720732690643183,0.0010389140035228916,0.0021546376272477998,0.002036625542917772,0.001324845816177152,23.0,12.0,3.0,3.0
10263500,11.770300181327194,10.907493181736337,19.233688659742732,12.0,0.001218752425984758,0.0020539338728127834,0.0022324565534671517,0.0016070177770066,24.0,14.0,5.0,1.0
10310500,14.70313788417297,25.45602391199417,12.0,23.41075303836379,0.0009295842867882244,0.001300310424290659,0.0012139129065126,0.0009331686038720814,20.0,5.0,1.0,3.0
10316500,14.3164827726107,14.850402593028797,14.290496166353112,12.088846353691553,0.0015821607226395745,0.004421770524639342,0.0029323304031937977,0.002531819138370057,13.0,30.0,30.0,27.0
10329500,13.638129287716563,14.04736119837583,15.396932137406003,9.310176836922215,0.0014656848623101828,0.0022959393609639695,0.002153525103041023,0.0016572108361221157,24.0,23.0,26.0,9.0
10336645,13.690385962775705,13.759296886049295,14.957818503118627,11.424198145320476,0.0018646214834941216,0.0035736393716127896,0.002751622243350293,0.002178648807574123,23.0,30.0,30.0,19.0
10336660,13.538544789775644,11.630477075118735,26.98240321787476,,0.0010192233692575673,0.0015216021640959598,0.0012633341874699333,,18.0,11.0,2.0,
10336740,12.616171097788436,12.251695473070294,17.015126125752065,1.0,0.0020189221652221158,0.003379865094682176,0.0029174787656689907,0.0024546855096905,15.0,24.0,17.0,1.0
10343500,13.077049832133742,12.981158335710948,13.880213467165227,7.993034560059627,0.0007570645113906551,0.0012363373161755982,0.001125821898267326,0.0008280773989206624,20.0,21.0,13.0,3.0
10348850,12.24126808059113,20.0,,,0.0006348984295537112,0.0007390184282842,,,16.0,1.0,,
10396000,13.050192411681552,13.768021101512394,15.064175658988626,11.53510918613905,0.0019892147768138524,0.0032540838587188127,0.003426304561163349,0.0021737566430369516,24.0,28.0,30.0,24.0
11098000,9.073194101000896,14.823754130467275,14.535413858195122,,0.0010078725004530815,0.0017541287042965278,0.0016127173755981071,,20.0,29.0,23.0,
11124500,12.005765908038072,15.135745298605176,16.384035182420227,9.92393903677162,0.0015248031678751516,0.002614429473342502,0.0023918821661526534,0.001954423830402869,26.0,29.0,24.0,8.0
11141280,12.085398198442755,15.64005170380881,15.627897910578598,13.903275308746576,0.002229828238265124,0.004087330508125979,0.0025924118629833863,0.002461415652009337,27.0,30.0,29.0,27.0
11143000,11.68210366497522,15.495318522012024,12.840361699250922,14.537853310854256,0.002158760399869383,0.004316773596182854,0.002103177327283187,0.0021370137024027645,29.0,30.0,17.0,29.0
11148900,9.208832308164892,14.696228898577084,14.128861920396158,14.252797724211872,0.0013691268111905405,0.0030063266762888536,0.0014826919275776446,0.0017403965494183476,20.0,30.0,21.0,27.0
11151300,9.791122605771402,16.161919486780942,19.752124621208317,7.6801889022826995,0.0005303218724857788,0.0009160802885188618,0.0008209929525079681,0.000628339979692429,16.0,24.0,10.0,8.0
11162500,11.119894725931568,14.682907631387797,15.308049808910766,13.985078408891386,0.001981207738670505,0.003396990260010148,0.002440632878052232,0.0021932497163269244,26.0,30.0,30.0,27.0
11176400,11.438861259444806,15.322051348629934,15.414347168802852,10.047156640997796,0.0020008910046514913,0.003583484893114943,0.002818574880745574,0.002124083157825636,25.0,30.0,30.0,9.0
11180500,9.96313209572172,15.1847174902031,15.506518057716937,13.916836180987413,0.0013167446460929269,0.002711167383631123,0.0020843425835654445,0.001460684072052969,25.0,30.0,30.0,25.0
11180960,11.21380256675608,15.606975590313496,15.66853882997863,12.168234113651529,0.0017740233057974813,0.0029333819009641224,0.0022780030293430764,0.0019910248263256378,25.0,30.0,30.0,15.0
11224500,8.957070339038935,13.27581116907511,7.3068632214271085,5.847547776947226,0.0005598595935099508,0.0007263721803954375,0.0006770230364291131,0.0005945687832418393,13.0,17.0,3.0,5.0
11230500,1.9089743013105278,14.202872212433519,11.714641637543282,14.75333170443333,0.0009562485462335001,0.002593647510351046,0.0015259553911913782,0.0014579374890352082,3.0,30.0,19.0,30.0
11237500,15.351704705509286,12.606935886205926,16.09176421500455,4.307953720955449,0.0012304371933084324,0.00204815567046139,0.0016516729539778976,0.0013524222046555445,16.0,26.0,12.0,8.0
11253310,7.248769156841996,15.52082401366822,15.951352845578436,8.030825624886202,0.0007044369030612855,0.0010940679281404456,0.0008624515957185612,0.0007433798205828711,14.0,30.0,23.0,7.0
11264500,4.8528938759331455,13.544102774416006,13.630068246314448,7.74227768765936,0.0009736338634312406,0.0030519701931511632,0.0015902679921544376,0.0013188176761859348,5.0,30.0,26.0,17.0
11266500,11.132164596699718,13.211005200828131,13.625200073674103,8.168109460176478,0.0009664168700352994,0.0016614646697389276,0.0012684492130168937,0.001083815363850056,13.0,30.0,25.0,16.0
11274500,12.231453006374224,16.13915837715681,15.143190312705403,9.024170776982059,0.0015269150653089536,0.0024881549085509626,0.002075362559258525,0.0015978390632635118,23.0,28.0,28.0,7.0
11274630,10.68525332898561,15.330696974070534,14.084205415564334,1.0,0.001010794267105858,0.0018828536870479592,0.001539012865917065,0.0015014318072466,22.0,29.0,25.0,1.0
11284400,12.227849487087338,16.293943746327074,15.551712872742279,7.618148462725684,0.0018241171860167292,0.0033696245055763224,0.0030803572730637853,0.0015339322955725773,25.0,30.0,30.0,7.0
11299600,12.553616760888735,15.494888505940184,15.60993089598,2.7683168582050657,0.001885280748587777,0.003972528744975858,0.0028968473641635918,0.00178753852251655,28.0,30.0,30.0,3.0
11381500,9.93056948310584,15.105434665760198,15.387369838849907,,0.0009822402286261,0.0017147087593259662,0.0017247974139144972,,23.0,29.0,30.0,
11383500,10.157707370439484,15.073676464252763,15.451510222530935,,0.0008805799875211669,0.0016209630460611417,0.0016564444184113388,,23.0,30.0,30.0,
11451100,12.516701740559615,15.19966282674351,15.150730714615952,,0.0018665966709477894,0.0036057173588574572,0.003044704127564842,,29.0,30.0,30.0,
11468500,12.246560796641292,14.892293700269938,15.35204901326025,13.11836057282694,0.001925413813034886,0.0033202360185351294,0.002685414104823641,0.0021185682391912765,29.0,30.0,30.0,11.0
11473900,12.006582638421351,15.548521940145399,15.469355576304771,1.0,0.0019294260009834383,0.0037115390839048607,0.0031960835363806124,0.0018480514866717,28.0,30.0,30.0,1.0
11475560,11.918867493084852,15.15566534194246,15.057663468028956,2.0252226202387367,0.001303761100009448,0.0024018127409686425,0.0017647324115969947,0.0012308317206676002,27.0,30.0,30.0,2.0
11476600,12.975792188590841,15.286100662212277,15.839395965942105,2.9364172648777846,0.0030127000746377444,0.005448978412898801,0.003663603721583596,0.0028016278957541667,30.0,30.0,30.0,2.0
11478500,12.562225262071697,15.333285934463742,15.286119098598075,3.026270199688891,0.00358897145091193,0.007774355531849066,0.006112187869842261,0.0030030283134837,30.0,30.0,30.0,4.0
11480390,12.432168467668477,15.335054150652159,15.422359069637364,6.507473867821726,0.00310119280311613,0.005849544895752918,0.005418663356894835,0.0017623827284859502,30.0,30.0,30.0,2.0
11481200,11.764457774506488,15.200467669276595,15.45270138053421,17.20512484390463,0.002258100728508817,0.005375111621524998,0.0030877111965997507,0.0022958052791333724,30.0,30.0,30.0,20.0
11482500,12.024661023956787,15.017079512590627,14.819582395102865,14.529110121163331,0.003050428315549284,0.0069666167341095545,0.004150584392962131,0.0024779387884085466,30.0,30.0,30.0,11.0
11522500,12.740182123940489,15.598192571556137,15.187228359586133,8.300500722163287,0.001369498013545952,0.002170247577467473,0.0016185211300299113,0.00119593428129836,26.0,30.0,26.0,3.0
11523200,11.074001221465986,14.71212866780268,16.344334680359587,11.799997302083082,0.0010795835244155811,0.0020273475515782935,0.0021136895294282757,0.0012345838876411288,24.0,30.0,30.0,9.0
11528700,13.477699786888609,15.24527819953354,15.843455730646877,5.794927896224924,0.0025493467899806495,0.0034079113981830235,0.0032478866130251044,0.001792852337189128,30.0,30.0,30.0,3.0
11532500,12.224584535534024,14.837797332174011,14.160201541462792,10.255180832709149,0.0035373382353778215,0.008183369821159433,0.005160768602498492,0.002850166116206916,30.0,30.0,30.0,11.0
12010000,10.062659727817232,14.015111709145604,14.09349482099188,14.948240291819834,0.002353215397052579,0.006999064861462785,0.004439414819656756,0.003219460899946774,27.0,30.0,30.0,30.0
12013500,10.50016603970706,14.209356664344785,14.470713648344523,14.974567936451303,0.0029687822694706456,0.00858957160222051,0.006395466843260563,0.004655337410305455,30.0,30.0,30.0,30.0
12020000,3.954849868977243,15.20839364245478,8.875852801807735,25.999999999999996,0.0007938434448168867,0.0008360347198419435,0.0006357131633393638,0.0006186875153257999,5.0,19.0,9.0,1.0
12025000,11.780591920564625,14.913289728694025,14.41331494899057,14.795869534665973,0.0027846606302505514,0.00838161226989984,0.0063834409844117646,0.004221657195456627,30.0,30.0,30.0,30.0
12025700,9.758071289695328,14.991144816778903,14.329323307803284,14.535094823067274,0.0015540241581830981,0.00475293649787545,0.0033252088195903076,0.002132411407237321,24.0,30.0,30.0,30.0
12035000,9.275944361009488,14.506656565503445,14.37711511748337,14.671798485506155,0.0022455173375735323,0.00724876549260065,0.005066032220256036,0.003395089053380948,27.0,30.0,30.0,30.0
12040500,10.285162186885215,14.308364995026157,14.235947195895799,14.60834267034649,0.0029538185614721157,0.008308843108762213,0.0055268306328781856,0.004232145255414846,26.0,30.0,30.0,30.0
12041200,10.954704150560021,14.389140890494643,13.797165716742265,13.227544859787765,0.00324964487329607,0.008673950625971838,0.005065917317920101,0.0038241062764910864,29.0,30.0,30.0,27.0
12043000,10.283414313524629,14.472880847572027,14.123900708570957,13.631127258361,0.0027379045386307903,0.008004522919655354,0.005026448738213909,0.0036509075639163404,27.0,30.0,30.0,28.0
12048000,8.620209983493263,14.136455932701091,14.51242156353828,13.565330507359029,0.002285333037120871,0.004464697271332807,0.0033921556852558,0.002608216989511899,19.0,30.0,30.0,23.0
12054000,9.397846230935448,14.457231652724083,13.392402235174107,9.487177937012268,0.0024869218535882565,0.005619820151799902,0.003482838643695118,0.0029054732911048724,20.0,30.0,28.0,13.0
12056500,9.515963743902176,14.587795147342353,13.599109344355712,10.01475676591468,0.0019165094101748917,0.004605859498315528,0.002494439789720288,0.0019841452103390427,21.0,30.0,30.0,19.0
12073500,11.596899017196376,15.435152029680355,15.073996310149393,16.808439311703555,0.0013923643325520411,0.00336366661168518,0.002366266924590868,0.002094122574895972,22.0,30.0,30.0,19.0
12082500,9.832958092069743,15.168339538658163,14.546349314032545,15.316380901545518,0.0018400139916911777,0.0034590113159193915,0.002610887283882086,0.0021712448334960774,16.0,30.0,30.0,30.0
12092000,9.82125654235522,14.58626171393445,14.32131387697839,18.087399687913305,0.0014615856017749559,0.002318951162776091,0.0016610164284641803,0.001372766033696034,16.0,30.0,24.0,10.0
12095000,4.853695299843216,12.790861645490436,15.778120637266898,16.248687778154856,0.0018178074747694489,0.002555849499324889,0.0022672960469696172,0.002128175182458263,8.0,14.0,28.0,14.0
12114500,9.095381728808457,15.388022654831042,14.616620288375154,15.534293700925655,0.0017349314230750538,0.002790392074240822,0.0025809637406572967,0.0020257951210514635,15.0,29.0,30.0,28.0
12115000,8.026473174210427,15.948752826889262,14.18556711155358,15.709040291671732,0.001896193313919897,0.0032708158846293653,0.0029594048784954835,0.002389387982994913,14.0,29.0,29.0,29.0
12115500,9.872757460894135,15.205609338613346,14.57124751198717,15.128885119561746,0.002032398545296355,0.004325636122344733,0.003585382283254394,0.0029032745267468236,17.0,30.0,30.0,30.0
12117000,8.970536104666193,15.359701405435805,15.200064005512248,15.558355060142311,0.0012947149720238013,0.003122661851206268,0.0026601289359187616,0.0020769142241926475,17.0,30.0,30.0,30.0
12141300,5.429833037014621,14.9023764784608,13.193493085427473,13.715332882243997,0.002730265513111366,0.004256413990758688,0.0035180067490198563,0.002849582479082704,11.0,30.0,27.0,26.0
12143600,5.56056177624749,14.954264070104786,14.165820074611158,15.320182364228181,0.002019901550395339,0.00345871974879657,0.002877971447913416,0.0023522658402236403,11.0,29.0,28.0,19.0
12144000,8.586509165872389,14.777902993976525,14.055308148135467,14.497263376944744,0.0023249490083186233,0.004210601529476376,0.0036350921277766113,0.0029519812839042744,17.0,30.0,29.0,29.0
12145500,8.95035977480239,15.16734759540149,14.830744060404058,14.843136432616284,0.00228996067029778,0.005743971832828415,0.004965289816520932,0.0038823868959197067,17.0,30.0,30.0,30.0
12147500,8.760891752925499,15.105716425889439,14.015670087927964,14.00515534345616,0.0018089294861502673,0.003937602919685166,0.0031974292770500278,0.0026180508360267225,15.0,30.0,30.0,30.0
12147600,9.890631682726083,14.825511753202445,13.384972567793437,13.054251424877853,0.0023457036427002842,0.004256165839405481,0.0032572935264231205,0.0026557701800845428,17.0,30.0,28.0,27.0
12167000,11.484362870790013,14.545283614705589,14.065476489251642,14.47166747282943,0.002654795930372735,0.006577834812114174,0.005001451122918353,0.003982355636272949,25.0,30.0,30.0,30.0
12175500,4.97465800615377,13.782447410284295,13.396431199214744,12.448543988235603,0.0018385820187297537,0.00392518975453706,0.0026656998946328167,0.0023900461071157614,8.0,30.0,30.0,23.0
12178100,7.309853370459033,6.605885506748187,9.115256657922428,1.0,0.0010505797963805733,0.0016089513684555,0.0012443813093764916,0.0013618149237719,7.0,5.0,4.0,1.0
12186000,6.93723667557699,14.850928674704923,12.586773589149612,12.708747101831488,0.0010955763161292268,0.0016152361556255794,0.0013506806394415654,0.001282410008830869,7.0,11.0,14.0,6.0
12189500,9.316911130074892,14.300414157104438,13.742018597630585,13.85425593564561,0.002277908143237408,0.003379273499338571,0.0027261504584627665,0.0025351331438516673,14.0,28.0,26.0,19.0
12358500,8.686236919775377,13.74295355484357,13.295063167141649,14.035839464741834,0.0017994375222228011,0.005523097985944024,0.004063433604704249,0.0036471798350208623,11.0,30.0,30.0,30.0
12374250,9.421411823441797,11.578041696307201,12.75143583231815,16.828852090492244,0.0016914178311574434,0.002473871267077276,0.0022549985711125117,0.0021030834055130697,5.0,20.0,17.0,5.0
12375900,8.950266106801767,14.940143910877623,14.395778223881731,13.846513879729686,0.0020993310566885114,0.004677410620486166,0.00382176765117854,0.0032182009062658974,7.0,30.0,30.0,30.0
12377150,11.117697215006295,14.58756918980027,12.550735387411404,12.362748229060685,0.0025636398991059875,0.007205064368601852,0.004352392346221467,0.0044716803907566835,8.0,30.0,30.0,29.0
12381400,6.840013605520607,14.216023812991853,13.176255431120023,13.921549849861805,0.00145382819644792,0.0035578862243491197,0.002215508006347881,0.002365644005310276,3.0,30.0,29.0,28.0
12383500,9.655380945803788,15.056161601667368,13.482270993435298,13.735939849460133,0.002091490977982212,0.005954048008725288,0.003724512330249606,0.0037300186404982854,7.0,30.0,30.0,30.0
12388400,8.875962189601744,14.506359502491817,12.979081555142988,14.964244292892765,0.0021253228212096725,0.0047661497521019214,0.0031093706707298117,0.0031069633688443547,5.0,30.0,27.0,26.0
12390700,10.995422764521733,13.593472684473108,13.91106144403917,14.46747346742325,0.0012097279656394122,0.002440224260261447,0.0021161280100036213,0.0018849756725091392,11.0,30.0,30.0,30.0
12411000,10.542058623568852,13.64850536788164,15.521725289709236,15.05656829287954,0.0017325419104838704,0.002832224146246637,0.004187059421969322,0.0034261895624596267,15.0,27.0,30.0,30.0
12414500,13.021049586198128,13.807892711935814,13.947037603798249,14.882653189084056,0.0018263723450054825,0.004875347208883422,0.003978728735420783,0.003674538687013199,22.0,30.0,30.0,30.0
12447390,1.4855891495113036,14.639081532695892,8.611834662342302,12.541985495957922,0.0015749085703353333,0.0037508022101622952,0.0022252893229821992,0.0020595308262043015,2.0,30.0,18.0,25.0
12451000,8.639039773903908,13.975149565322488,12.597716623119606,13.593746685392007,0.0015522456608542507,0.00636439104718727,0.0038114143992975806,0.003233943758128011,13.0,30.0,30.0,30.0
12488500,8.3503320375901,13.785161875908525,14.094459322774263,12.855225035927772,0.0017715629917641246,0.003960007413917048,0.002799983544777485,0.002386463692344424,14.0,30.0,30.0,30.0
13011500,11.939604283180877,14.157458629397482,13.577432748235982,13.585545804975805,0.0014513418401290864,0.003276082834847025,0.003389763909855874,0.0023931559071682343,9.0,30.0,30.0,29.0
13011900,8.864483206903431,14.005660715281739,13.70716843748115,13.288993157840757,0.001436729322188679,0.004547230408919503,0.0044090746011731735,0.0030953679534460915,4.0,30.0,30.0,29.0
13018300,,15.172857345123798,14.47594171758985,13.37234673434913,,0.0028133864149929287,0.002976799168425336,0.002141955620550044,,28.0,30.0,27.0
13023000,13.221204247317312,13.836278226300434,13.289128995137764,13.125238408510798,0.0015978283013469289,0.004204829832632676,0.0033681029345586965,0.002441521292639584,12.0,30.0,30.0,28.0
13083000,15.775897266815859,9.758447740847037,15.859639290773194,11.986574670025506,0.0013228521947977931,0.0019590504993848624,0.0016911667713372263,0.001336001434714273,12.0,16.0,12.0,4.0
13161500,14.294738146129534,11.545854341728031,14.815592912918657,2.8402021395394206,0.0014383508678103344,0.0021849968183092093,0.002075096777517085,0.0021797581065189863,20.0,15.0,26.0,5.0
13235000,9.73465868633513,12.90437963400364,12.79721396026308,12.5165003439818,0.0017170573851553093,0.0036800451990837884,0.003008646602038658,0.0023901432263204784,10.0,30.0,30.0,26.0
13240000,7.204790869942628,13.537273894988736,12.186905655310936,12.705111577326718,0.0009450642662209236,0.0024537671315373066,0.0018478649704163112,0.0015479206873571163,9.0,30.0,30.0,29.0
13310700,11.136094369226539,12.675995157753274,13.623128416242977,12.615706918078898,0.002096405047413241,0.0031529726925554804,0.003207906416728151,0.0027510682011117715,14.0,28.0,28.0,23.0
13313000,9.945310580578527,14.330962578543945,13.790798599758824,12.576342311350887,0.0017531064801854293,0.002952727210558676,0.002611337898189809,0.002338959328014668,8.0,29.0,30.0,24.0
13331500,8.399826739033703,13.438307526132672,12.979955838747122,11.934054301755436,0.0019012455580893484,0.004211512872762353,0.003710609164084328,0.0026374064438023782,9.0,30.0,30.0,26.0
13337000,13.109329569089898,12.578550885492541,12.584086249468612,14.874002605115738,0.0016758156466388052,0.0033173885706140336,0.0031050165651633657,0.003001041506512357,20.0,30.0,30.0,30.0
13338500,16.957497852986062,13.515961080488752,14.07062902417504,15.171198493247125,0.0018954746173547293,0.003621870853738693,0.0032688733550298157,0.00261983312057892,21.0,30.0,30.0,30.0
13340000,13.596303125846898,12.834679946011109,13.086552223004494,15.002846481113524,0.001883155605822663,0.003257672351993228,0.0032739899863761745,0.0032618718830141275,20.0,30.0,30.0,30.0
13340600,13.202241159618277,13.502225095267884,13.560422977129525,14.710048569695804,0.00197211134253272,0.003857935906851573,0.003977645301444462,0.003602464964415324,25.0,30.0,30.0,30.0
14020000,12.673855440290302,15.786841310075035,15.561107908031628,14.867487404746646,0.002031942906728681,0.002445628044306516,0.0037356555167149925,0.0022126071911319502,26.0,11.0,30.0,28.0
14092750,9.06560887041718,9.46144656957839,11.618236857800104,,0.0013608904463781075,0.0020516073209338923,0.001682649590496975,,15.0,12.0,13.0,
14096850,7.327930324254826,14.996159944401755,13.396016767487902,30.0,0.001099313340794008,0.0020109471643646746,0.0018644516324553423,0.0013205843360076,12.0,21.0,20.0,1.0
14137000,7.814462819417238,14.742320639897411,13.841068992715787,14.724219538423714,0.0015906332822789085,0.0033347079003558378,0.0025921445134409775,0.0019416014605761651,17.0,30.0,30.0,27.0
14138800,8.982291959749077,14.84725998474157,14.028399468344418,14.752908431846702,0.0017322533571207182,0.004390639258435234,0.0037163160571855127,0.002834245429997332,22.0,30.0,30.0,30.0
14138870,8.966822783621973,14.362815309766102,13.784271728710543,14.684241497345905,0.0014728988858746612,0.003456065025722881,0.0027888243713149437,0.0023941711136074985,22.0,30.0,30.0,30.0
14138900,11.007661303237414,14.804047922353295,13.866125536235824,14.335442748285756,0.0021530713422226867,0.004953254760464207,0.004022029512765503,0.0029825147332605433,26.0,30.0,30.0,30.0
14139800,9.734426066236114,14.939630345096958,13.915776325395392,14.510288007841112,0.0021560351438462528,0.005069452711199287,0.00400199994809186,0.0030002226773299433,23.0,30.0,30.0,30.0
14141500,9.38255586351789,14.675441670240803,14.132849231768189,14.922954699375369,0.0019934725893141062,0.0053712911814361095,0.004483204847250173,0.0034176973944973904,25.0,30.0,30.0,30.0
14154500,11.986001210582685,14.95410424440922,14.278942368792167,14.320840219754738,0.0026385636047697113,0.006439605468722579,0.005091622211352588,0.002878869779969466,30.0,30.0,30.0,29.0
14158500,11.99580314396019,14.886944676664692,14.96280026859407,14.83720266769724,0.0027821794653208986,0.004737929084750997,0.005248496202061987,0.0030793841499119384,30.0,30.0,30.0,30.0
14158790,11.81216634322686,14.965366978105315,14.6892843845271,14.850630396910004,0.002489044278697723,0.004844982950072638,0.004581909740345071,0.0025152294969676406,28.0,30.0,30.0,29.0
14166500,11.403130260971508,15.485602483817019,14.989731404954794,13.775061787620059,0.0033812703823156176,0.008122241560673645,0.0061214471346381135,0.0030705340788968662,30.0,30.0,30.0,27.0
14182500,8.530908616045956,14.56359568368011,14.363444992889454,13.537138134033599,0.0013784945290749998,0.0023131648608366077,0.0017171917894951633,0.0012572410694604856,12.0,30.0,30.0,20.0
14185000,10.45698897980914,14.583119212778183,14.47577854666761,14.962341043606513,0.002082138082781427,0.005143223618598823,0.003753046827200217,0.002248578918643155,26.0,30.0,30.0,29.0
14185900,10.473387027051757,14.524254773475523,14.15696446916691,14.47328699724346,0.0025839378849517283,0.006936052830931968,0.005431386644908381,0.003101158348163821,29.0,30.0,30.0,30.0
14187000,10.249351755886362,14.613811667009049,14.611940776682655,14.70948509494097,0.0022870422610997707,0.005534591024097658,0.004612127355944241,0.002570574215249929,25.0,30.0,30.0,29.0
